           0 ps U U U U U U U U UUUUUU UUUUUUUUUU UUU
  6543000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6543500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6544000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6544500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6545000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6545500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6546000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6546500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6547000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6547500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6548000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6548500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6549000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6549500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6550000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6550500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6551000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6551500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6552000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6552500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6553000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6553500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6554000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6554500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6555000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6555500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6556000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6556500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6557000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6557500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6558000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6558500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6559000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6559500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6560000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6560500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6561000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6561500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6562000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6562500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6563000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6563500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6564000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6564500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6565000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6565500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6566000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6566500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6567000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6567500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6568000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6568500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6569000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6569500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6570000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6570500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6571000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6571500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6572000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6572500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6573000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6573500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6574000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6574500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6575000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6575500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6576000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6576500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6577000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6577500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6578000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6578500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6579000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6579500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6580000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6580500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6581000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6581500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6582000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6582500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6583000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6583500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6584000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6584500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6585000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6585500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6586000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6586500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6587000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6587500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6588000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6588500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6589000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6589500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6590000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6590500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6591000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6591500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6592000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6592500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6593000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6593500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6594000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6594500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6595000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6595500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6596000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6596500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6597000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6597500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6598000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6598500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6599000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6599500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 000
  6600000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6600500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6601000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6601500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6602000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6602500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6603000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6603500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6604000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6604500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6605000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6605500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6606000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6606500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6607000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6607500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6608000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6608500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6609000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6609500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6610000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6610500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6611000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6611500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6612000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6612500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6613000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6613500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6614000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6614500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6615000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6615500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6616000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6616500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6617000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6617500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6618000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6618500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6619000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6619500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6620000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6620500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6621000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6621500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6622000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6622500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6623000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6623500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6624000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6624500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6625000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6625500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6626000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6626500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6627000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6627500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6628000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6628500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6629000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6629500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6630000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6630500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6631000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6631500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6632000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6632500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6633000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6633500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6634000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6634500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6635000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6635500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6636000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6636500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6637000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6637500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6638000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6638500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6639000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6639500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6640000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6640500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6641000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6641500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6642000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6642500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6643000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6643500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6644000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6644500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6645000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6645500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6646000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6646500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6647000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6647500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6648000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6648500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6649000000 ps 0 0 1 0 0 1 0 0 000000 0001011010 000
  6649500000 ps 1 0 1 0 0 1 0 0 000000 0001011010 000
  6650000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 000
  6650007678 ps 0 0 1 0 0 1 1 0 000000 0001011010 001
  6650007680 ps 0 0 1 0 0 1 1 0 000000 0001011010 101
  6650008622 ps 0 0 1 0 0 1 1 1 000000 0001011010 101
  6650008803 ps 0 0 1 0 0 1 1 1 000000 0001011010 111
  6650010698 ps 0 0 1 0 0 1 1 0 000000 0001011010 111
  6650500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 111
  6651000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 111
  6651500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 111
  6652000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 111
  6652500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 111
  6653000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 111
  6653500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 111
  6654000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 111
  6654500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 111
  6655000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 111
  6655500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 111
  6656000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 111
  6656500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 111
  6657000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 111
  6657500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 111
  6658000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 111
  6658500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 111
  6659000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 111
  6659500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 111
  6660000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 111
  6660500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 111
  6661000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 111
  6661500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 111
  6662000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 111
  6662500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 111
  6663000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 111
  6663500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 111
  6664000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 111
  6664500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 111
  6665000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 111
  6665500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 111
  6666000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 111
  6666500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 111
  6667000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 111
  6667500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 111
  6668000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 111
  6668500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 111
  6669000000 ps 0 0 1 0 0 1 1 0 000000 0001011010 111
  6669500000 ps 1 0 1 0 0 1 1 0 000000 0001011010 111
  6670000000 ps 0 0 1 0 1 1 1 0 000000 0001011010 111
  6670500000 ps 1 0 1 0 1 1 1 0 000000 0001011010 111
  6671000000 ps 0 0 1 0 1 1 1 0 000000 0001011010 111
  6671500000 ps 1 0 1 0 1 1 1 0 000000 0001011010 111
  6672000000 ps 0 0 1 0 1 1 1 0 000000 0001011010 111
  6672500000 ps 1 0 1 0 1 1 1 0 000000 0001011010 111
  6673000000 ps 0 0 1 0 1 1 1 0 000000 0001011010 111
  6673500000 ps 1 0 1 0 1 1 1 0 000000 0001011010 111
  6674000000 ps 0 0 1 0 1 1 1 0 000000 0001011010 111
  6674500000 ps 1 0 1 0 1 1 1 0 000000 0001011010 111
  6675000000 ps 0 0 1 0 1 1 1 0 000000 0001011010 111
  6675500000 ps 1 0 1 0 1 1 1 0 000000 0001011010 111
  6676000000 ps 0 0 1 0 1 1 1 0 000000 0001011010 111
  6676500000 ps 1 0 1 0 1 1 1 0 000000 0001011010 111
  6677000000 ps 0 0 1 0 1 1 1 0 000000 0001011010 111
  6677500000 ps 1 0 1 0 1 1 1 0 000000 0001011010 111
  6678000000 ps 0 0 1 0 1 1 1 0 000000 0001011010 111
  6678500000 ps 1 0 1 0 1 1 1 0 000000 0001011010 111
  6679000000 ps 0 0 1 0 1 1 1 0 000000 0001011010 111
  6679500000 ps 1 0 1 0 1 1 1 0 000000 0001011010 111
  6680000000 ps 0 0 1 1 1 1 1 0 000000 0001011010 111
  6680500000 ps 1 0 1 1 1 1 1 0 000000 0001011010 111
  6681000000 ps 0 0 1 1 1 1 1 0 000000 0001011010 111
  6681500000 ps 1 0 1 1 1 1 1 0 000000 0001011010 111
  6682000000 ps 0 0 1 1 1 1 1 0 000000 0001011010 111
  6682500000 ps 1 0 1 1 1 1 1 0 000000 0001011010 111
  6683000000 ps 0 0 1 1 1 1 1 0 000000 0001011010 111
  6683500000 ps 1 0 1 1 1 1 1 0 000000 0001011010 111
  6684000000 ps 0 0 1 1 1 1 1 0 000000 0001011010 111
  6684500000 ps 1 0 1 1 1 1 1 0 000000 0001011010 111
  6685000000 ps 0 0 1 1 1 1 1 0 000000 0001011010 111
  6685500000 ps 1 0 1 1 1 1 1 0 000000 0001011010 111
  6686000000 ps 0 0 1 1 1 1 1 0 000000 0001011010 111
  6686500000 ps 1 0 1 1 1 1 1 0 000000 0001011010 111
  6687000000 ps 0 0 1 1 1 1 1 0 000000 0001011010 111
  6687500000 ps 1 0 1 1 1 1 1 0 000000 0001011010 111
  6688000000 ps 0 0 1 1 1 1 1 0 000000 0001011010 111
  6688500000 ps 1 0 1 1 1 1 1 0 000000 0001011010 111
  6689000000 ps 0 0 1 1 1 1 1 0 000000 0001011010 111
  6689500000 ps 1 0 1 1 1 1 1 0 000000 0001011010 111
  6690000000 ps 0 0 1 1 1 1 1 0 000000 0001011010 111
  6690500000 ps 1 0 1 1 1 1 1 0 000000 0001011010 111
  6691000000 ps 0 0 1 1 1 1 1 0 000000 0001011010 111
  6691500000 ps 1 0 1 1 1 1 1 0 000000 0001011010 111
  6692000000 ps 0 0 1 1 1 1 1 0 000000 0001011010 111
  6692500000 ps 1 0 1 1 1 1 1 0 000000 0001011010 111
  6693000000 ps 0 0 1 1 1 1 1 0 000000 0001011010 111
  6693500000 ps 1 0 1 1 1 1 1 0 000000 0001011010 111
  6694000000 ps 0 0 1 1 1 1 1 0 000000 0001011010 111
  6694500000 ps 1 0 1 1 1 1 1 0 000000 0001011010 111
  6695000000 ps 0 0 1 1 1 1 1 0 000000 0001011010 111
  6695500000 ps 1 0 1 1 1 1 1 0 000000 0001011010 111
  6696000000 ps 0 0 1 1 1 1 1 0 000000 0001011010 111
  6696500000 ps 1 0 1 1 1 1 1 0 000000 0001011010 111
  6697000000 ps 0 0 1 1 1 1 1 0 000000 0001011010 111
  6697500000 ps 1 0 1 1 1 1 1 0 000000 0001011010 111
  6698000000 ps 0 0 1 1 1 1 1 0 000000 0001011010 111
  6698500000 ps 1 0 1 1 1 1 1 0 000000 0001011010 111
  6699000000 ps 0 0 1 1 1 1 1 0 000000 0001011010 111
  6699500000 ps 1 0 1 1 1 1 1 0 000000 0001011010 111
  6700000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6700500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6701000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6701500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6702000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6702500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6703000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6703500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6704000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6704500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6705000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6705500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6706000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6706500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6707000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6707500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6708000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6708500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6709000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6709500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6710000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6710500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6711000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6711500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6712000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6712500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6713000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6713500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6714000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6714500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6715000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6715500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6716000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6716500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6717000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6717500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6718000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6718500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6719000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6719500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6720000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6720500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6721000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6721500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6722000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6722500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6723000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6723500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6724000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6724500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6725000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6725500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6726000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6726500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6727000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6727500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6728000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6728500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6729000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6729500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6730000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6730500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6731000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6731500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6732000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6732500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6733000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6733500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6734000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6734500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6735000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6735500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6736000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6736500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6737000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6737500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6738000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6738500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
  6739000000 ps 0 0 1 1 1 1 0 0 000000 0001011010 111
  6739500000 ps 1 0 1 1 1 1 0 0 000000 0001011010 111
